Wavelength,Black,Grey,White
2423,6.109651913,9.378275186,21.83360703
2424,6.020542007,9.263064576,21.33848379
2425,6.159161227,9.309050034,20.81251749
2426,6.263630151,9.53949157,20.36263693
2427,6.244472365,9.763298248,20.00705185
2428,6.073484753,10.04142885,20.32536117
2429,5.852657705,10.17206581,20.62021985
2430,5.616450546,9.786668639,20.71785115
2431,5.163675416,9.335574533,20.76286636
2432,5.184160715,9.106906973,20.5508193
2433,5.435254559,9.124354603,20.34716297
2434,5.792140519,9.67480971,20.01640288
2435,5.928689033,9.954130232,19.67418413
2436,5.417211306,9.494063512,19.38465727
2437,4.958962491,8.916512794,19.05722796
2438,4.393302862,8.260742059,18.5930211
2439,4.164735484,7.835534947,18.21982194
2440,4.782299942,7.74981135,18.11639027
2441,5.241449602,7.886204676,17.90811321
2442,5.177571025,8.44343219,17.53535788
2443,4.852163644,8.854112674,17.32896014
2444,4.440639127,8.895972646,17.28124808
2445,4.4249371,8.92576847,17.19127839
2446,4.628126519,8.864350306,17.22187971
2447,4.910521717,9.08985621,17.20769312
2448,5.137565213,9.429459586,17.0170659
2449,5.421926667,9.217080581,17.26682178
2450,5.949231023,8.947148677,17.71169387
2451,6.175264295,8.666111797,17.93695672
2452,6.18794543,8.553623542,18.1536602
2453,5.768027361,8.971958799,18.74101633
2454,5.232629155,9.354819366,19.2818456
2455,5.249800029,9.718057342,19.29856727
2456,5.487067474,10.01826154,19.34824227
2457,5.065789938,10.26989575,19.50958364
2458,4.465135435,10.58145473,19.51128004
2459,4.160196334,10.44943095,19.48273619
2460,3.820379451,10.18362664,19.61418163
2461,3.627887972,9.535516191,19.8636845
2462,3.431793447,8.838716455,20.27729602
2463,3.381726262,8.609376178,21.00940849
2464,3.660164511,8.438204557,21.60580933
2465,4.352425107,8.1667627,21.70876843
2466,4.832150355,8.002952158,21.92644461
2467,4.794310704,8.408427294,21.95720276
2468,4.823770935,9.032655384,22.05811668
2469,5.115969708,9.984043896,22.56370991
2470,5.514994304,10.74101262,22.93141784
2471,6.002791008,10.78871663,23.26593631
2472,6.142607993,10.62513345,23.4546374
2473,5.923505054,10.26564175,23.36863427
2474,5.918283678,9.745998391,23.01720938
2475,6.15722906,9.341667399,22.23091695
2476,6.433545113,9.241015588,21.98242576
2477,6.459987511,9.399515461,22.32292749
2478,6.205066178,8.987849882,22.6541897
2479,5.893347449,8.003735959,22.75583646
2480,5.841705001,8.07040419,23.09105722
2481,6.201272087,8.766472802,23.73080284
2482,6.272617404,9.755557649,23.11361683
2483,6.098072906,10.70955728,22.07487262
2484,6.098532811,10.75029144,22.16837241
2485,5.922227664,10.63020124,22.31443877
2486,6.150778663,10.73502295,22.26353829
2487,6.415651623,11.01794715,22.34145695
2488,6.591187805,11.32812413,22.63330426
2489,6.917558373,11.64592188,23.09070031
2490,7.270589635,11.42028173,23.90645352
2491,7.468477304,11.22150041,24.61583295
2492,7.073247362,11.34966579,24.72171754
2493,6.603061726,11.52975849,24.93576205
2494,6.127676889,12.34187366,24.8826249
2495,5.831278176,12.80257473,24.84858128
2496,6.465490785,12.25289896,24.94511398
2497,7.082744939,11.84219327,25.0019179
2498,8.483912272,11.49169951,25.11539508
2499,9.002436076,11.56102701,24.74937093
2500,6.923407907,12.40644983,23.43527506
